ID,Site,Period,Species,Nr,Landscape,Biotope
6828,78,6,Scotopteryx peribolata,1,Mixed,short shrub
6829,78,6,Gymnoscelis rufifasciata,4,Mixed,short shrub
6830,78,6,Xestia xanthographa,1,Mixed,short shrub
6831,78,6,Euxoa obelisca,2,Mixed,short shrub
6832,78,6,Pseudoterpna coronillaria,1,Mixed,short shrub
6833,78,6,Hoplodrina hesperica,1,Mixed,short shrub
6834,78,6,Luperina testacea,1,Mixed,short shrub
6835,81,6,Pachycnemia hippocastanaria,4,Mixed,woodland
6836,81,6,Isturgia miniosaria,1,Mixed,woodland
6837,81,6,Xestia castanea,4,Mixed,woodland
6838,81,6,Trigonophora flammeaT,5,Mixed,woodland
6839,81,6,Trigonophora jodea,1,Mixed,woodland
6840,81,6,Xestia agathina,7,Mixed,woodland
6841,81,6,Gymnoscelis rufifasciata,1,Mixed,woodland
6842,81,6,Cosmorhoe ocellata,1,Mixed,woodland
6843,81,6,Phragmatobia fuliginosa,1,Mixed,woodland
6844,81,6,Hydriomena furcata,4,Mixed,woodland
6845,81,6,Mormo maura,1,Mixed,woodland
6846,81,6,Denticucullus pygmina,1,Mixed,woodland
6847,81,6,Crocallis dardoinaria,1,Mixed,woodland
6848,80,6,Pachycnemia hippocastanaria,6,Mixed,woodland
6849,80,6,Pachycnemia tibiaria,1,Mixed,woodland
6850,80,6,Xestia castanea,10,Mixed,woodland
6851,80,6,Eugnorisma glareosa,11,Mixed,woodland
6852,80,6,Trigonophora flammeaT,4,Mixed,woodland
6853,80,6,Xestia agathina,15,Mixed,woodland
6854,80,6,Agrotis trux,2,Mixed,woodland
6855,80,6,Mythimna ferrago,3,Mixed,woodland
6856,80,6,Scotopteryx peribolata,3,Mixed,woodland
6857,80,6,Trigonophora haasi,1,Mixed,woodland
6858,80,6,Noctua pronuba,1,Mixed,woodland
6859,80,6,Xestia xanthographa,1,Mixed,woodland
6860,80,6,Hydriomena furcata,4,Mixed,woodland
6861,80,6,Xanthia togata,1,Mixed,woodland
6862,80,6,Agrotis segetum,1,Mixed,woodland
6863,80,6,Crocallis dardoinaria,1,Mixed,woodland
6864,84,6,Pachycnemia hippocastanaria,10,Mixed,meadow
6865,84,6,Eilema complana,4,Mixed,meadow
6866,84,6,Eilema uniola,2,Mixed,meadow
6867,84,6,Xestia castanea,1,Mixed,meadow
6868,84,6,Eugnorisma glareosa,3,Mixed,meadow
6869,84,6,Omphaloscelis lunosa,25,Mixed,meadow
6870,84,6,Trigonophora flammeaT,3,Mixed,meadow
6871,84,6,Xestia agathina,19,Mixed,meadow
6872,84,6,Agrotis trux,1,Mixed,meadow
6873,84,6,Scotopteryx peribolata,2,Mixed,meadow
6874,84,6,Trigonophora haasi,1,Mixed,meadow
6875,84,6,Gymnoscelis rufifasciata,2,Mixed,meadow
6876,84,6,Xestia baja,1,Mixed,meadow
6877,84,6,Cosmorhoe ocellata,1,Mixed,meadow
6878,84,6,Noctua pronuba,1,Mixed,meadow
6879,84,6,Xestia xanthographa,2,Mixed,meadow
